,Time,Distance,Probability
0,100,0,0.23874488403819918
1,100,50,0.5995907230559345
2,100,100,0.6466575716234653
3,100,150,0.6957708049113234
4,100,200,0.7175989085948158
5,100,250,0.7312414733969986
6,100,300,0.757162346521146
7,100,350,0.772169167803547
8,100,400,0.7789904502046384
9,100,450,0.7837653478854024
10,100,500,0.7878581173260573
11,100,550,0.8267394270122783
12,100,600,0.830150068212824
13,100,650,0.8356070941336972
14,100,700,0.839699863574352
15,100,750,0.8472032742155525
16,100,800,0.8478854024556617
17,100,850,0.8485675306957708
18,100,900,0.849931787175989
19,100,950,0.849931787175989
