,Time,Distance,Probability
0,250,0,0.3117326057298772
1,250,50,0.640518417462483
2,250,100,0.6903137789904502
3,250,150,0.7407912687585266
4,250,200,0.7639836289222374
5,250,250,0.7789904502046384
6,250,300,0.8076398362892224
7,250,350,0.8233287858117326
8,250,400,0.8294679399727148
9,250,450,0.834924965893588
10,250,500,0.8403819918144612
11,250,550,0.8656207366984994
12,250,600,0.8703956343792633
13,250,650,0.8751705320600273
14,250,700,0.8792633015006821
15,250,750,0.8874488403819918
16,250,800,0.8888130968622101
17,250,850,0.8894952251023193
18,250,900,0.8908594815825375
19,250,950,0.8908594815825375
