,Time,Distance,Probability
286,375,256,0.9518518518518518
287,375,272,0.9518518518518518
288,400,0,0.04691358024691358
289,400,16,0.7938271604938272
290,400,32,0.8432098765432099
291,400,48,0.8950617283950617
292,400,64,0.917283950617284
293,400,80,0.9246913580246914
294,400,96,0.9296296296296296
295,400,112,0.9333333333333333
296,400,128,0.9432098765432099
297,400,144,0.9469135802469136
298,400,160,0.9493827160493827
299,400,176,0.9493827160493827
300,400,192,0.9506172839506173
301,400,208,0.9530864197530864
302,400,224,0.9543209876543209
303,400,240,0.9543209876543209
304,400,256,0.9543209876543209
305,400,272,0.9543209876543209
306,425,0,0.04691358024691358
307,425,16,0.7938271604938272
308,425,32,0.8432098765432099
309,425,48,0.8962962962962963
310,425,64,0.9185185185185185
311,425,80,0.9259259259259259
312,425,96,0.9320987654320988
313,425,112,0.9358024691358025
314,425,128,0.945679012345679
315,425,144,0.9481481481481482
316,425,160,0.9506172839506173
317,425,176,0.9506172839506173
318,425,192,0.9518518518518518
319,425,208,0.9543209876543209
320,425,224,0.9555555555555556
321,425,240,0.9555555555555556
322,425,256,0.9555555555555556
323,425,272,0.9555555555555556
324,450,0,0.04691358024691358
325,450,16,0.7950617283950617
326,450,32,0.8444444444444444
327,450,48,0.8987654320987655
328,450,64,0.9209876543209876
329,450,80,0.928395061728395
330,450,96,0.9333333333333333
331,450,112,0.937037037037037
332,450,128,0.9469135802469136
333,450,144,0.9493827160493827
334,450,160,0.9518518518518518
335,450,176,0.9518518518518518
336,450,192,0.9530864197530864
337,450,208,0.9555555555555556
338,450,224,0.9567901234567902
339,450,240,0.9567901234567902
340,450,256,0.9567901234567902
341,450,272,0.9567901234567902
342,475,0,0.04814814814814815
343,475,16,0.7962962962962963
344,475,32,0.8469135802469135
345,475,48,0.8987654320987655
346,475,64,0.9222222222222223
347,475,80,0.9296296296296296
348,475,96,0.9345679012345679
349,475,112,0.9382716049382716
350,475,128,0.9481481481481482
351,475,144,0.9506172839506173
352,475,160,0.9530864197530864
353,475,176,0.9530864197530864
354,475,192,0.9543209876543209
355,475,208,0.9567901234567902
356,475,224,0.9580246913580247
357,475,240,0.9580246913580247
358,475,256,0.9580246913580247
359,475,272,0.9580246913580247
360,500,0,0.04814814814814815
361,500,16,0.7962962962962963
362,500,32,0.8469135802469135
363,500,48,0.8987654320987655
364,500,64,0.9222222222222223
365,500,80,0.9296296296296296
366,500,96,0.9345679012345679
367,500,112,0.9382716049382716
368,500,128,0.9493827160493827
369,500,144,0.9518518518518518
370,500,160,0.9530864197530864
371,500,176,0.9530864197530864
372,500,192,0.9543209876543209
373,500,208,0.9567901234567902
374,500,224,0.9580246913580247
375,500,240,0.9580246913580247
376,500,256,0.9580246913580247
377,500,272,0.9580246913580247
378,525,0,0.04814814814814815
379,525,16,0.7962962962962963
380,525,32,0.8469135802469135
381,525,48,0.8987654320987655
382,525,64,0.9222222222222223
383,525,80,0.9320987654320988
384,525,96,0.9358024691358025
385,525,112,0.9395061728395062
386,525,128,0.9493827160493827
387,525,144,0.9518518518518518
388,525,160,0.9530864197530864
389,525,176,0.9530864197530864
390,525,192,0.9543209876543209
391,525,208,0.9567901234567902
392,525,224,0.9580246913580247
393,525,240,0.9580246913580247
394,525,256,0.9580246913580247
395,525,272,0.9580246913580247
