,Time,Distance,Probability
174,225,192,0.675
175,225,208,0.6797619047619048
176,225,224,0.6869047619047619
177,225,240,0.6916666666666667
178,225,256,0.694047619047619
179,225,272,0.7023809523809523
180,250,0,0.19047619047619047
181,250,16,0.46190476190476193
182,250,32,0.48333333333333334
183,250,48,0.4928571428571429
184,250,64,0.5071428571428571
185,250,80,0.5357142857142857
186,250,96,0.5702380952380952
187,250,112,0.6059523809523809
188,250,128,0.6428571428571429
189,250,144,0.6595238095238095
190,250,160,0.6678571428571428
191,250,176,0.6738095238095239
192,250,192,0.6857142857142857
193,250,208,0.6904761904761905
194,250,224,0.6976190476190476
195,250,240,0.7023809523809523
196,250,256,0.7047619047619048
197,250,272,0.7130952380952381
198,275,0,0.1976190476190476
199,275,16,0.46190476190476193
200,275,32,0.4845238095238095
201,275,48,0.49404761904761907
202,275,64,0.5083333333333333
203,275,80,0.5369047619047619
204,275,96,0.5714285714285714
205,275,112,0.6095238095238096
206,275,128,0.6440476190476191
207,275,144,0.6607142857142857
208,275,160,0.669047619047619
209,275,176,0.675
210,275,192,0.6869047619047619
211,275,208,0.6916666666666667
212,275,224,0.6988095238095238
213,275,240,0.7035714285714286
214,275,256,0.705952380952381
215,275,272,0.7142857142857143
216,300,0,0.2011904761904762
217,300,16,0.4654761904761905
218,300,32,0.4880952380952381
219,300,48,0.4976190476190476
220,300,64,0.5119047619047619
221,300,80,0.5404761904761904
222,300,96,0.575
223,300,112,0.6130952380952381
224,300,128,0.6488095238095238
225,300,144,0.6654761904761904
226,300,160,0.6738095238095239
227,300,176,0.6797619047619048
228,300,192,0.6916666666666667
229,300,208,0.6964285714285714
230,300,224,0.7035714285714286
231,300,240,0.7083333333333334
232,300,256,0.7107142857142857
233,300,272,0.719047619047619
234,325,0,0.20357142857142857
235,325,16,0.4654761904761905
236,325,32,0.48928571428571427
237,325,48,0.4988095238095238
238,325,64,0.5142857142857142
239,325,80,0.5416666666666666
240,325,96,0.5761904761904761
241,325,112,0.6154761904761905
242,325,128,0.6511904761904762
243,325,144,0.6678571428571428
244,325,160,0.6761904761904762
245,325,176,0.6821428571428572
246,325,192,0.694047619047619
247,325,208,0.6988095238095238
248,325,224,0.705952380952381
249,325,240,0.7107142857142857
250,325,256,0.7130952380952381
251,325,272,0.7214285714285714
252,350,0,0.20595238095238094
253,350,16,0.4654761904761905
254,350,32,0.48928571428571427
255,350,48,0.4988095238095238
256,350,64,0.5154761904761904
257,350,80,0.5416666666666666
258,350,96,0.5773809523809523
259,350,112,0.6154761904761905
260,350,128,0.6511904761904762
261,350,144,0.6678571428571428
262,350,160,0.6761904761904762
263,350,176,0.6821428571428572
264,350,192,0.694047619047619
265,350,208,0.6988095238095238
266,350,224,0.705952380952381
267,350,240,0.7107142857142857
268,350,256,0.7130952380952381
269,350,272,0.7214285714285714
270,375,0,0.20714285714285716
271,375,16,0.4654761904761905
272,375,32,0.48928571428571427
273,375,48,0.4988095238095238
274,375,64,0.5154761904761904
275,375,80,0.5416666666666666
276,375,96,0.5773809523809523
277,375,112,0.6154761904761905
278,375,128,0.6511904761904762
279,375,144,0.6678571428571428
280,375,160,0.6761904761904762
281,375,176,0.6821428571428572
282,375,192,0.694047619047619
283,375,208,0.6988095238095238
284,375,224,0.705952380952381
285,375,240,0.7107142857142857
286,375,256,0.7130952380952381
287,375,272,0.7214285714285714
288,400,0,0.20952380952380953
289,400,16,0.47023809523809523
290,400,32,0.49523809523809526
291,400,48,0.5035714285714286
292,400,64,0.5202380952380953
293,400,80,0.5464285714285714
294,400,96,0.5821428571428572
295,400,112,0.6190476190476191
296,400,128,0.6547619047619048
297,400,144,0.6714285714285714
298,400,160,0.6797619047619048
299,400,176,0.6869047619047619
300,400,192,0.6988095238095238
301,400,208,0.7035714285714286
302,400,224,0.7107142857142857
303,400,240,0.7154761904761905
304,400,256,0.7178571428571429
305,400,272,0.7261904761904762
306,425,0,0.21071428571428572
307,425,16,0.4738095238095238
308,425,32,0.4988095238095238
309,425,48,0.5071428571428571
310,425,64,0.5238095238095238
311,425,80,0.55
312,425,96,0.5857142857142857
313,425,112,0.6202380952380953
314,425,128,0.655952380952381
315,425,144,0.6726190476190477
316,425,160,0.680952380952381
317,425,176,0.6880952380952381
318,425,192,0.7
319,425,208,0.7047619047619048
320,425,224,0.7119047619047619
321,425,240,0.7166666666666667
322,425,256,0.719047619047619
323,425,272,0.7273809523809524
324,450,0,0.2130952380952381
325,450,16,0.475
326,450,32,0.5
327,450,48,0.5083333333333333
328,450,64,0.525
329,450,80,0.5511904761904762
330,450,96,0.5869047619047619
331,450,112,0.6214285714285714
332,450,128,0.6571428571428571
333,450,144,0.6738095238095239
334,450,160,0.6821428571428572
335,450,176,0.6892857142857143
336,450,192,0.7011904761904761
337,450,208,0.705952380952381
338,450,224,0.7130952380952381
339,450,240,0.7178571428571429
340,450,256,0.7202380952380952
341,450,272,0.7285714285714285
342,475,0,0.2130952380952381
343,475,16,0.47619047619047616
344,475,32,0.5011904761904762
345,475,48,0.5095238095238095
346,475,64,0.5273809523809524
347,475,80,0.5535714285714286
348,475,96,0.5892857142857143
349,475,112,0.6238095238095238
350,475,128,0.6595238095238095
351,475,144,0.6761904761904762
352,475,160,0.6845238095238095
353,475,176,0.6916666666666667
354,475,192,0.7035714285714286
355,475,208,0.7083333333333334
356,475,224,0.7154761904761905
357,475,240,0.7202380952380952
358,475,256,0.7226190476190476
359,475,272,0.7309523809523809
360,500,0,0.2130952380952381
361,500,16,0.4773809523809524
362,500,32,0.5023809523809524
363,500,48,0.5107142857142857
364,500,64,0.5285714285714286
365,500,80,0.5547619047619048
366,500,96,0.5904761904761905
367,500,112,0.625
368,500,128,0.6607142857142857
369,500,144,0.6773809523809524
370,500,160,0.6857142857142857
371,500,176,0.6928571428571428
372,500,192,0.7047619047619048
373,500,208,0.7095238095238096
374,500,224,0.7166666666666667
375,500,240,0.7214285714285714
376,500,256,0.7238095238095238
377,500,272,0.7321428571428571
378,525,0,0.21428571428571427
379,525,16,0.4773809523809524
380,525,32,0.5023809523809524
381,525,48,0.5107142857142857
382,525,64,0.5285714285714286
383,525,80,0.5547619047619048
384,525,96,0.5904761904761905
385,525,112,0.6261904761904762
386,525,128,0.6619047619047619
387,525,144,0.6785714285714286
388,525,160,0.6869047619047619
389,525,176,0.694047619047619
390,525,192,0.705952380952381
391,525,208,0.7107142857142857
392,525,224,0.7178571428571429
393,525,240,0.7226190476190476
394,525,256,0.725
395,525,272,0.7333333333333333
