,Time,Distance,Probability
0,0,0,0.0008278145695364238
1,0,16,0.019867549668874173
2,0,32,0.026490066225165563
3,0,48,0.030629139072847682
4,0,64,0.0347682119205298
5,0,80,0.039735099337748346
6,0,96,0.052152317880794705
7,0,112,0.06622516556291391
8,0,128,0.08278145695364239
9,0,144,0.09105960264900662
10,0,160,0.09437086092715231
11,0,176,0.09519867549668874
12,0,192,0.09602649006622517
13,0,208,0.09685430463576158
14,0,224,0.09850993377483444
15,0,240,0.09933774834437085
16,0,256,0.10347682119205298
17,0,272,0.10513245033112582
18,25,0,0.009933774834437087
19,25,16,0.6076158940397351
20,25,32,0.6200331125827815
21,25,48,0.6266556291390728
22,25,64,0.6390728476821192
23,25,80,0.6498344370860927
24,25,96,0.6655629139072847
25,25,112,0.6829470198675497
26,25,128,0.7011589403973509
27,25,144,0.7135761589403974
28,25,160,0.7177152317880795
29,25,176,0.7201986754966887
30,25,192,0.7218543046357616
31,25,208,0.722682119205298
32,25,224,0.7251655629139073
33,25,240,0.7268211920529801
34,25,256,0.7326158940397351
35,25,272,0.734271523178808
36,50,0,0.030629139072847682
37,50,16,0.6316225165562914
38,50,32,0.6448675496688742
39,50,48,0.652317880794702
40,50,64,0.6647350993377483
41,50,80,0.6763245033112583
42,50,96,0.6928807947019867
43,50,112,0.7102649006622517
44,50,128,0.7284768211920529
45,50,144,0.7408940397350994
46,50,160,0.7450331125827815
47,50,176,0.7483443708609272
48,50,192,0.75
49,50,208,0.7508278145695364
50,50,224,0.7533112582781457
51,50,240,0.7557947019867549
52,50,256,0.7615894039735099
53,50,272,0.7632450331125827
54,75,0,0.030629139072847682
55,75,16,0.6357615894039735
56,75,32,0.6490066225165563
57,75,48,0.6564569536423841
58,75,64,0.6688741721854304
59,75,80,0.6812913907284768
60,75,96,0.6978476821192053
61,75,112,0.7152317880794702
62,75,128,0.7334437086092715
63,75,144,0.7458609271523179
64,75,160,0.75
65,75,176,0.7533112582781457
66,75,192,0.7549668874172185
67,75,208,0.7557947019867549
68,75,224,0.7582781456953642
69,75,240,0.7607615894039735
70,75,256,0.7665562913907285
71,75,272,0.7682119205298014
72,100,0,0.03145695364238411
73,100,16,0.6399006622516556
74,100,32,0.6531456953642384
75,100,48,0.6605960264900662
76,100,64,0.6730132450331126
77,100,80,0.6854304635761589
78,100,96,0.7019867549668874
79,100,112,0.7193708609271523
80,100,128,0.7375827814569537
81,100,144,0.75
82,100,160,0.7541390728476821
83,100,176,0.7574503311258278
84,100,192,0.7591059602649006
85,100,208,0.7599337748344371
86,100,224,0.7624172185430463
87,100,240,0.7649006622516556
88,100,256,0.7706953642384106
89,100,272,0.7723509933774835
90,125,0,0.033112582781456956
91,125,16,0.6423841059602649
92,125,32,0.6556291390728477
93,125,48,0.6639072847682119
94,125,64,0.6771523178807947
95,125,80,0.6895695364238411
96,125,96,0.7061258278145696
97,125,112,0.7235099337748344
98,125,128,0.7417218543046358
99,125,144,0.7541390728476821
100,125,160,0.7582781456953642
101,125,176,0.7615894039735099
102,125,192,0.7632450331125827
103,125,208,0.7640728476821192
104,125,224,0.7665562913907285
105,125,240,0.7690397350993378
106,125,256,0.7748344370860927
107,125,272,0.7764900662251656
108,150,0,0.033112582781456956
109,150,16,0.6440397350993378
110,150,32,0.6572847682119205
111,150,48,0.6672185430463576
112,150,64,0.6804635761589404
113,150,80,0.6928807947019867
114,150,96,0.7094370860927153
115,150,112,0.7268211920529801
116,150,128,0.7450331125827815
117,150,144,0.7574503311258278
118,150,160,0.7615894039735099
119,150,176,0.7649006622516556
120,150,192,0.7665562913907285
121,150,208,0.7673841059602649
122,150,224,0.7698675496688742
123,150,240,0.7723509933774835
124,150,256,0.7781456953642384
125,150,272,0.7798013245033113
126,175,0,0.033112582781456956
127,175,16,0.6456953642384106
128,175,32,0.6589403973509934
129,175,48,0.6688741721854304
130,175,64,0.6821192052980133
131,175,80,0.6945364238410596
132,175,96,0.7110927152317881
133,175,112,0.7284768211920529
134,175,128,0.7475165562913907
135,175,144,0.7599337748344371
136,175,160,0.7640728476821192
137,175,176,0.7673841059602649
138,175,192,0.7690397350993378
139,175,208,0.7698675496688742
140,175,224,0.7723509933774835
141,175,240,0.7748344370860927
142,175,256,0.7806291390728477
143,175,272,0.7822847682119205
144,200,0,0.03394039735099338
145,200,16,0.6473509933774835
146,200,32,0.6605960264900662
147,200,48,0.6705298013245033
148,200,64,0.6837748344370861
149,200,80,0.6961920529801324
150,200,96,0.7127483443708609
151,200,112,0.7301324503311258
152,200,128,0.7491721854304636
153,200,144,0.7615894039735099
154,200,160,0.765728476821192
155,200,176,0.7690397350993378
156,200,192,0.7706953642384106
157,200,208,0.7715231788079471
158,200,224,0.7740066225165563
159,200,240,0.7764900662251656
160,200,256,0.7822847682119205
161,200,272,0.7839403973509934
162,225,0,0.03642384105960265
163,225,16,0.652317880794702
164,225,32,0.6655629139072847
165,225,48,0.6754966887417219
166,225,64,0.6887417218543046
167,225,80,0.7011589403973509
168,225,96,0.7177152317880795
169,225,112,0.7350993377483444
170,225,128,0.7541390728476821
171,225,144,0.7665562913907285
172,225,160,0.7706953642384106
173,225,176,0.7740066225165563
174,225,192,0.7756622516556292
175,225,208,0.7764900662251656
176,225,224,0.7789735099337748
177,225,240,0.7814569536423841
178,225,256,0.7872516556291391
179,225,272,0.7889072847682119
180,250,0,0.0380794701986755
181,250,16,0.6564569536423841
182,250,32,0.6697019867549668
183,250,48,0.6804635761589404
184,250,64,0.6928807947019867
185,250,80,0.7052980132450332
186,250,96,0.7218543046357616
187,250,112,0.7392384105960265
188,250,128,0.7582781456953642
189,250,144,0.7706953642384106
190,250,160,0.7748344370860927
191,250,176,0.7781456953642384
192,250,192,0.7798013245033113
193,250,208,0.7806291390728477
194,250,224,0.7831125827814569
195,250,240,0.7855960264900662
196,250,256,0.7913907284768212
197,250,272,0.793046357615894
198,275,0,0.03890728476821192
199,275,16,0.6581125827814569
200,275,32,0.6721854304635762
201,275,48,0.6837748344370861
202,275,64,0.6961920529801324
203,275,80,0.7086092715231788
204,275,96,0.7251655629139073
205,275,112,0.7425496688741722
206,275,128,0.7615894039735099
207,275,144,0.7740066225165563
208,275,160,0.7781456953642384
209,275,176,0.7814569536423841
210,275,192,0.7831125827814569
211,275,208,0.7839403973509934
212,275,224,0.7864238410596026
213,275,240,0.7889072847682119
214,275,256,0.7947019867549668
215,275,272,0.7963576158940397
216,300,0,0.039735099337748346
217,300,16,0.6597682119205298
218,300,32,0.6738410596026491
219,300,48,0.6854304635761589
220,300,64,0.6978476821192053
221,300,80,0.7110927152317881
222,300,96,0.7276490066225165
223,300,112,0.7450331125827815
224,300,128,0.7640728476821192
225,300,144,0.7764900662251656
226,300,160,0.7806291390728477
227,300,176,0.7839403973509934
228,300,192,0.7855960264900662
229,300,208,0.7864238410596026
230,300,224,0.7889072847682119
231,300,240,0.7913907284768212
232,300,256,0.7971854304635762
233,300,272,0.7988410596026491
234,325,0,0.039735099337748346
235,325,16,0.6622516556291391
236,325,32,0.6763245033112583
237,325,48,0.6879139072847682
238,325,64,0.7003311258278145
239,325,80,0.7135761589403974
240,325,96,0.7301324503311258
241,325,112,0.7475165562913907
242,325,128,0.7665562913907285
243,325,144,0.7789735099337748
244,325,160,0.7831125827814569
245,325,176,0.7864238410596026
246,325,192,0.7880794701986755
247,325,208,0.7889072847682119
248,325,224,0.7913907284768212
249,325,240,0.7938741721854304
250,325,256,0.7996688741721855
251,325,272,0.8013245033112583
252,350,0,0.043874172185430466
253,350,16,0.6663907284768212
254,350,32,0.6804635761589404
255,350,48,0.6920529801324503
256,350,64,0.7044701986754967
257,350,80,0.7168874172185431
258,350,96,0.7334437086092715
259,350,112,0.7508278145695364
260,350,128,0.7698675496688742
261,350,144,0.7822847682119205
262,350,160,0.7864238410596026
263,350,176,0.7897350993377483
264,350,192,0.7913907284768212
265,350,208,0.7922185430463576
266,350,224,0.7947019867549668
267,350,240,0.7971854304635762
268,350,256,0.8029801324503312
269,350,272,0.804635761589404
270,375,0,0.04552980132450331
271,375,16,0.668046357615894
272,375,32,0.6829470198675497
273,375,48,0.695364238410596
274,375,64,0.7077814569536424
275,375,80,0.7201986754966887
276,375,96,0.7367549668874173
277,375,112,0.7541390728476821
278,375,128,0.7731788079470199
279,375,144,0.7855960264900662
280,375,160,0.7897350993377483
281,375,176,0.793046357615894
282,375,192,0.7947019867549668
283,375,208,0.7955298013245033
284,375,224,0.7980132450331126
285,375,240,0.8004966887417219
286,375,256,0.8062913907284768
287,375,272,0.8079470198675497
288,400,0,0.04552980132450331
289,400,16,0.6697019867549668
290,400,32,0.6846026490066225
291,400,48,0.6970198675496688
292,400,64,0.7086092715231788
293,400,80,0.7210264900662252
294,400,96,0.7375827814569537
295,400,112,0.7557947019867549
296,400,128,0.7748344370860927
297,400,144,0.7872516556291391
298,400,160,0.7913907284768212
299,400,176,0.7947019867549668
300,400,192,0.7963576158940397
301,400,208,0.7971854304635762
302,400,224,0.7996688741721855
303,400,240,0.8021523178807947
304,400,256,0.8079470198675497
305,400,272,0.8096026490066225
306,425,0,0.04966887417218543
307,425,16,0.6738410596026491
308,425,32,0.6887417218543046
309,425,48,0.7003311258278145
310,425,64,0.7119205298013245
311,425,80,0.7243377483443708
312,425,96,0.7408940397350994
313,425,112,0.7591059602649006
314,425,128,0.7781456953642384
315,425,144,0.7905629139072847
316,425,160,0.7947019867549668
317,425,176,0.7980132450331126
318,425,192,0.7996688741721855
319,425,208,0.8004966887417219
320,425,224,0.8029801324503312
321,425,240,0.8054635761589404
322,425,256,0.8112582781456954
323,425,272,0.8129139072847682
324,450,0,0.05132450331125828
325,450,16,0.6754966887417219
326,450,32,0.6903973509933775
327,450,48,0.7019867549668874
328,450,64,0.7135761589403974
329,450,80,0.7268211920529801
330,450,96,0.7433774834437086
331,450,112,0.7615894039735099
332,450,128,0.7806291390728477
333,450,144,0.793046357615894
334,450,160,0.7971854304635762
335,450,176,0.8004966887417219
336,450,192,0.8029801324503312
337,450,208,0.8038079470198676
338,450,224,0.8062913907284768
339,450,240,0.8087748344370861
340,450,256,0.8137417218543046
341,450,272,0.8153973509933775
342,475,0,0.052152317880794705
343,475,16,0.6763245033112583
344,475,32,0.6912251655629139
345,475,48,0.7036423841059603
346,475,64,0.7152317880794702
347,475,80,0.7276490066225165
348,475,96,0.7442052980132451
349,475,112,0.7624172185430463
350,475,128,0.7814569536423841
351,475,144,0.7938741721854304
352,475,160,0.7980132450331126
353,475,176,0.8013245033112583
354,475,192,0.8038079470198676
355,475,208,0.804635761589404
356,475,224,0.8071192052980133
357,475,240,0.8096026490066225
358,475,256,0.8145695364238411
359,475,272,0.8162251655629139
360,500,0,0.052152317880794705
361,500,16,0.6771523178807947
362,500,32,0.6920529801324503
363,500,48,0.7044701986754967
364,500,64,0.7160596026490066
365,500,80,0.7293046357615894
366,500,96,0.7458609271523179
367,500,112,0.7640728476821192
368,500,128,0.7831125827814569
369,500,144,0.7955298013245033
370,500,160,0.7996688741721855
371,500,176,0.8029801324503312
372,500,192,0.8054635761589404
373,500,208,0.8062913907284768
374,500,224,0.8087748344370861
375,500,240,0.8112582781456954
376,500,256,0.8162251655629139
377,500,272,0.8178807947019867
378,525,0,0.052152317880794705
379,525,16,0.6788079470198676
380,525,32,0.6937086092715232
381,525,48,0.7061258278145696
382,525,64,0.7177152317880795
383,525,80,0.7309602649006622
384,525,96,0.7475165562913907
385,525,112,0.765728476821192
386,525,128,0.7847682119205298
387,525,144,0.7971854304635762
388,525,160,0.8013245033112583
389,525,176,0.804635761589404
390,525,192,0.8071192052980133
391,525,208,0.8079470198675497
392,525,224,0.8104304635761589
393,525,240,0.8129139072847682
394,525,256,0.8178807947019867
395,525,272,0.8195364238410596
