,Time,Distance,Probability
234,325,0,0.04667328699106256
235,325,16,0.70506454816286
236,325,32,0.7269116186693148
237,325,48,0.7477656405163853
238,325,64,0.7671300893743793
239,325,80,0.7904667328699106
240,325,96,0.8093346573982125
241,325,112,0.8222442899702085
242,325,128,0.8311817279046674
243,325,144,0.8411122144985105
244,325,160,0.8490566037735849
245,325,176,0.8500496524329693
246,325,192,0.8530287984111221
247,325,208,0.8560079443892751
248,325,224,0.8594836146971202
249,325,240,0.8599801390268124
250,325,256,0.8649453823237339
251,325,272,0.8704071499503475
252,350,0,0.04667328699106256
253,350,16,0.70506454816286
254,350,32,0.7269116186693148
255,350,48,0.7477656405163853
256,350,64,0.7671300893743793
257,350,80,0.7904667328699106
258,350,96,0.8093346573982125
259,350,112,0.8222442899702085
260,350,128,0.8311817279046674
261,350,144,0.8411122144985105
262,350,160,0.8490566037735849
263,350,176,0.8500496524329693
264,350,192,0.8530287984111221
265,350,208,0.8560079443892751
266,350,224,0.8594836146971202
267,350,240,0.8599801390268124
268,350,256,0.8649453823237339
269,350,272,0.8704071499503475
270,375,0,0.04667328699106256
271,375,16,0.7055610724925522
272,375,32,0.7274081429990069
273,375,48,0.7482621648460774
274,375,64,0.7676266137040715
275,375,80,0.7909632571996028
276,375,96,0.8098311817279047
277,375,112,0.8227408142999006
278,375,128,0.8316782522343595
279,375,144,0.8416087388282025
280,375,160,0.8495531281032771
281,375,176,0.8505461767626614
282,375,192,0.8535253227408143
283,375,208,0.8565044687189672
284,375,224,0.8599801390268124
285,375,240,0.8604766633565045
286,375,256,0.865441906653426
287,375,272,0.8709036742800397
288,400,0,0.04667328699106256
289,400,16,0.7055610724925522
290,400,32,0.7274081429990069
291,400,48,0.7482621648460774
292,400,64,0.7676266137040715
293,400,80,0.7909632571996028
294,400,96,0.8098311817279047
295,400,112,0.8227408142999006
296,400,128,0.8321747765640516
297,400,144,0.8416087388282025
298,400,160,0.8495531281032771
299,400,176,0.8505461767626614
300,400,192,0.8535253227408143
301,400,208,0.8565044687189672
302,400,224,0.8599801390268124
303,400,240,0.8604766633565045
304,400,256,0.865441906653426
305,400,272,0.8709036742800397
306,425,0,0.04667328699106256
307,425,16,0.7055610724925522
308,425,32,0.7274081429990069
309,425,48,0.7482621648460774
310,425,64,0.7676266137040715
311,425,80,0.791459781529295
312,425,96,0.8103277060575969
313,425,112,0.8232373386295928
314,425,128,0.8321747765640516
315,425,144,0.8416087388282025
316,425,160,0.8495531281032771
317,425,176,0.8505461767626614
318,425,192,0.8535253227408143
319,425,208,0.8565044687189672
320,425,224,0.8599801390268124
321,425,240,0.8604766633565045
322,425,256,0.865441906653426
323,425,272,0.8709036742800397
324,450,0,0.04667328699106256
325,450,16,0.7055610724925522
326,450,32,0.7274081429990069
327,450,48,0.7482621648460774
328,450,64,0.7676266137040715
329,450,80,0.791459781529295
330,450,96,0.8103277060575969
331,450,112,0.8232373386295928
332,450,128,0.8326713008937437
333,450,144,0.8421052631578947
334,450,160,0.8500496524329693
335,450,176,0.8510427010923535
336,450,192,0.8540218470705064
337,450,208,0.8570009930486594
338,450,224,0.8604766633565045
339,450,240,0.8609731876861966
340,450,256,0.8659384309831182
341,450,272,0.8709036742800397
342,475,0,0.047666335650446874
343,475,16,0.7065541211519365
344,475,32,0.7279046673286991
345,475,48,0.7487586891757696
346,475,64,0.7681231380337636
347,475,80,0.7924528301886793
348,475,96,0.8113207547169812
349,475,112,0.8242303872889771
350,475,128,0.8331678252234359
351,475,144,0.843098311817279
352,475,160,0.8510427010923535
353,475,176,0.8520357497517378
354,475,192,0.8550148957298908
355,475,208,0.8579940417080437
356,475,224,0.8614697120158887
357,475,240,0.8619662363455809
358,475,256,0.8674280039721947
359,475,272,0.871896722939424
360,500,0,0.047666335650446874
361,500,16,0.7070506454816285
362,500,32,0.7284011916583912
363,500,48,0.7497517378351539
364,500,64,0.7686196623634558
365,500,80,0.7929493545183715
366,500,96,0.8118172790466733
367,500,112,0.8247269116186693
