,Time,Distance,Probability
122,150,224,0.6950182260024301
123,150,240,0.7083839611178615
124,150,256,0.7181044957472661
125,150,272,0.7351154313487241
126,175,0,0.29526123936816523
127,175,16,0.39003645200486026
128,175,32,0.4665856622114216
129,175,48,0.5321992709599028
130,175,64,0.5698663426488457
131,175,80,0.5965978128797084
132,175,96,0.606318347509113
133,175,112,0.6160388821385177
134,175,128,0.637910085054678
135,175,144,0.6549210206561361
136,175,160,0.660996354799514
137,175,176,0.6670716889428918
138,175,192,0.6852976913730255
139,175,208,0.6974483596597812
140,175,224,0.7083839611178615
141,175,240,0.7217496962332929
142,175,256,0.732685297691373
143,175,272,0.7496962332928311
144,200,0,0.30741190765492105
145,200,16,0.4046172539489672
146,200,32,0.4835965978128797
147,200,48,0.5467800729040098
148,200,64,0.583232077764277
149,200,80,0.6087484811664642
150,200,96,0.6184690157958688
151,200,112,0.6281895504252734
152,200,128,0.6488456865127582
153,200,144,0.6658566221142163
154,200,160,0.6719319562575942
155,200,176,0.6792223572296476
156,200,192,0.6986634264884569
157,200,208,0.7095990279465371
158,200,224,0.7205346294046172
159,200,240,0.732685297691373
160,200,256,0.7436208991494532
161,200,272,0.7606318347509113
162,225,0,0.32320777642770354
163,225,16,0.41798298906439857
164,225,32,0.4945321992709599
165,225,48,0.5577156743620899
166,225,64,0.5917375455650061
167,225,80,0.6172539489671932
168,225,96,0.6269744835965978
169,225,112,0.6366950182260024
170,225,128,0.6573511543134872
171,225,144,0.6743620899149453
172,225,160,0.6804374240583232
173,225,176,0.6865127582017011
174,225,192,0.7059538274605103
175,225,208,0.7168894289185905
176,225,224,0.7278250303766707
177,225,240,0.7387606318347509
178,225,256,0.7484811664641555
179,225,272,0.764277035236938
180,250,0,0.330498177399757
181,250,16,0.4289185905224787
182,250,32,0.5042527339003645
183,250,48,0.5674362089914945
184,250,64,0.5978128797083839
185,250,80,0.6233292831105711
186,250,96,0.6342648845686513
187,250,112,0.6439854191980559
188,250,128,0.6658566221142163
189,250,144,0.6816524908869988
190,250,160,0.6877278250303767
191,250,176,0.6938031591737546
192,250,192,0.7132442284325637
193,250,208,0.724179829890644
194,250,224,0.7351154313487241
195,250,240,0.7460510328068044
196,250,256,0.7545565006075334
197,250,272,0.7691373025516404
198,275,0,0.3353584447144593
199,275,16,0.43377885783718106
200,275,32,0.5103280680437424
201,275,48,0.5735115431348724
202,275,64,0.6026731470230863
203,275,80,0.6269744835965978
204,275,96,0.637910085054678
205,275,112,0.6476306196840826
206,275,128,0.669501822600243
207,275,144,0.6852976913730255
208,275,160,0.6913730255164034
209,275,176,0.6974483596597812
210,275,192,0.7168894289185905
211,275,208,0.7266099635479951
212,275,224,0.7375455650060754
213,275,240,0.7484811664641555
214,275,256,0.7582017010935601
215,275,272,0.7715674362089915
216,300,0,0.3353584447144593
217,300,16,0.4349939246658566
218,300,32,0.5127582017010935
219,300,48,0.5759416767922235
220,300,64,0.6051032806804374
221,300,80,0.6281895504252734
222,300,96,0.6391251518833536
223,300,112,0.6488456865127582
224,300,128,0.669501822600243
225,300,144,0.6852976913730255
226,300,160,0.6913730255164034
227,300,176,0.6974483596597812
228,300,192,0.7168894289185905
229,300,208,0.7266099635479951
230,300,224,0.7375455650060754
231,300,240,0.7484811664641555
232,300,256,0.7582017010935601
233,300,272,0.7715674362089915
234,325,0,0.33900364520048604
235,325,16,0.43863912515188336
236,325,32,0.5164034021871203
237,325,48,0.5795868772782503
238,325,64,0.6087484811664642
239,325,80,0.6330498177399757
240,325,96,0.6439854191980559
241,325,112,0.6537059538274606
242,325,128,0.675577156743621
243,325,144,0.6913730255164034
244,325,160,0.6974483596597812
245,325,176,0.7035236938031592
246,325,192,0.7229647630619684
247,325,208,0.732685297691373
248,325,224,0.7424058323207776
249,325,240,0.7533414337788579
250,325,256,0.7618469015795869
251,325,272,0.7752126366950183
252,350,0,0.34264884568651277
253,350,16,0.44106925880923453
254,350,32,0.5188335358444714
255,350,48,0.583232077764277
256,350,64,0.6136087484811664
257,350,80,0.637910085054678
258,350,96,0.6500607533414338
259,350,112,0.6597812879708383
260,350,128,0.6792223572296476
261,350,144,0.6950182260024301
262,350,160,0.7023086269744836
263,350,176,0.707168894289186
264,350,192,0.7266099635479951
265,350,208,0.7363304981773997
266,350,224,0.7448359659781288
267,350,240,0.755771567436209
268,350,256,0.764277035236938
269,350,272,0.7764277035236938
270,375,0,0.34264884568651277
271,375,16,0.44106925880923453
272,375,32,0.5188335358444714
273,375,48,0.5868772782503038
274,375,64,0.6184690157958688
275,375,80,0.6415552855407047
276,375,96,0.6537059538274606
277,375,112,0.6634264884568651
278,375,128,0.6816524908869988
279,375,144,0.6974483596597812
280,375,160,0.7047387606318347
281,375,176,0.7095990279465371
282,375,192,0.7290400972053463
283,375,208,0.7387606318347509
284,375,224,0.74726609963548
285,375,240,0.7582017010935601
286,375,256,0.7667071688942891
287,375,272,0.778857837181045
288,400,0,0.34386391251518833
289,400,16,0.4459295261239368
290,400,32,0.5236938031591738
291,400,48,0.5893074119076549
292,400,64,0.6208991494532199
293,400,80,0.6452004860267315
294,400,96,0.6573511543134872
295,400,112,0.6682867557715675
296,400,128,0.6852976913730255
297,400,144,0.6998784933171325
298,400,160,0.707168894289186
299,400,176,0.7120291616038882
300,400,192,0.7314702308626975
301,400,208,0.7399756986634265
302,400,224,0.7484811664641555
303,400,240,0.7594167679222357
304,400,256,0.7679222357229648
305,400,272,0.7800729040097205
306,425,0,0.3450789793438639
307,425,16,0.4507897934386391
308,425,32,0.528554070473876
309,425,48,0.5929526123936817
310,425,64,0.6233292831105711
311,425,80,0.6476306196840826
312,425,96,0.6597812879708383
313,425,112,0.6707168894289186
314,425,128,0.6877278250303767
315,425,144,0.7023086269744836
316,425,160,0.7095990279465371
317,425,176,0.7144592952612394
318,425,192,0.7351154313487241
319,425,208,0.7436208991494532
320,425,224,0.7521263669501823
321,425,240,0.7630619684082625
322,425,256,0.7715674362089915
323,425,272,0.7837181044957473
324,450,0,0.3462940461725395
325,450,16,0.456865127582017
326,450,32,0.5334143377885784
327,450,48,0.5953827460510328
328,450,64,0.6257594167679222
329,450,80,0.6500607533414338
330,450,96,0.6634264884568651
331,450,112,0.6743620899149453
332,450,128,0.692588092345079
