,Time,Distance,Probability
117,150,144,0.8188512518409425
118,150,160,0.8217967599410898
119,150,176,0.8232695139911634
120,150,192,0.8232695139911634
121,150,208,0.8291605301914581
122,150,224,0.8291605301914581
123,150,240,0.8306332842415317
124,150,256,0.8321060382916053
125,150,272,0.8350515463917526
126,175,0,0.30927835051546393
127,175,16,0.646539027982327
128,175,32,0.7216494845360825
129,175,48,0.7584683357879234
130,175,64,0.780559646539028
131,175,80,0.7997054491899853
132,175,96,0.8144329896907216
133,175,112,0.8173784977908689
134,175,128,0.8232695139911634
135,175,144,0.8262150220913107
136,175,160,0.8291605301914581
137,175,176,0.8306332842415317
138,175,192,0.8306332842415317
139,175,208,0.8365243004418262
140,175,224,0.8365243004418262
141,175,240,0.8379970544918999
142,175,256,0.8394698085419735
143,175,272,0.8424153166421208
144,200,0,0.3166421207658321
145,200,16,0.6480117820324006
146,200,32,0.7231222385861561
147,200,48,0.759941089837997
148,200,64,0.7820324005891016
149,200,80,0.8026509572901326
150,200,96,0.8159057437407953
151,200,112,0.8188512518409425
152,200,128,0.8247422680412371
153,200,144,0.8276877761413843
154,200,160,0.8306332842415317
155,200,176,0.8321060382916053
156,200,192,0.8321060382916053
157,200,208,0.8379970544918999
158,200,224,0.8394698085419735
159,200,240,0.8409425625920471
160,200,256,0.8409425625920471
161,200,272,0.8438880706921944
162,225,0,0.3166421207658321
163,225,16,0.6524300441826215
164,225,32,0.7260677466863034
165,225,48,0.7643593519882179
166,225,64,0.7849779086892489
167,225,80,0.8070692194403535
168,225,96,0.8203240058910162
169,225,112,0.8232695139911634
170,225,128,0.8291605301914581
171,225,144,0.8321060382916053
172,225,160,0.8350515463917526
173,225,176,0.8365243004418262
174,225,192,0.8365243004418262
175,225,208,0.8424153166421208
176,225,224,0.8424153166421208
177,225,240,0.8438880706921944
178,225,256,0.8438880706921944
179,225,272,0.8468335787923417
180,250,0,0.3225331369661267
181,250,16,0.6568483063328424
182,250,32,0.7319587628865979
183,250,48,0.7717231222385862
184,250,64,0.7938144329896907
185,250,80,0.812960235640648
186,250,96,0.8247422680412371
187,250,112,0.8276877761413843
188,250,128,0.8350515463917526
189,250,144,0.8365243004418262
190,250,160,0.8409425625920471
191,250,176,0.8409425625920471
192,250,192,0.8409425625920471
193,250,208,0.8468335787923417
194,250,224,0.8468335787923417
195,250,240,0.8483063328424153
196,250,256,0.8483063328424153
197,250,272,0.8512518409425626
198,275,0,0.3240058910162003
199,275,16,0.6568483063328424
200,275,32,0.7349042709867453
201,275,48,0.7746686303387335
202,275,64,0.7952871870397643
203,275,80,0.812960235640648
204,275,96,0.8247422680412371
205,275,112,0.8276877761413843
206,275,128,0.8350515463917526
207,275,144,0.8365243004418262
208,275,160,0.8409425625920471
209,275,176,0.8409425625920471
210,275,192,0.8409425625920471
211,275,208,0.8468335787923417
212,275,224,0.8468335787923417
213,275,240,0.8483063328424153
214,275,256,0.8483063328424153
215,275,272,0.8512518409425626
216,300,0,0.32989690721649484
217,300,16,0.6627393225331369
218,300,32,0.7422680412371134
219,300,48,0.7849779086892489
220,300,64,0.8041237113402062
221,300,80,0.8217967599410898
222,300,96,0.833578792341679
223,300,112,0.8365243004418262
224,300,128,0.8424153166421208
225,300,144,0.8438880706921944
226,300,160,0.8483063328424153
227,300,176,0.8483063328424153
228,300,192,0.8483063328424153
229,300,208,0.8541973490427098
230,300,224,0.8541973490427098
231,300,240,0.8541973490427098
232,300,256,0.8541973490427098
233,300,272,0.8571428571428571
234,325,0,0.3328424153166421
235,325,16,0.6656848306332842
236,325,32,0.7496318114874816
237,325,48,0.7893961708394698
238,325,64,0.8085419734904271
239,325,80,0.8262150220913107
240,325,96,0.8379970544918999
241,325,112,0.8409425625920471
242,325,128,0.8468335787923417
243,325,144,0.8483063328424153
244,325,160,0.8512518409425626
245,325,176,0.8512518409425626
246,325,192,0.8512518409425626
247,325,208,0.8571428571428571
248,325,224,0.8571428571428571
249,325,240,0.8571428571428571
250,325,256,0.8571428571428571
251,325,272,0.8615611192930781
252,350,0,0.3328424153166421
253,350,16,0.6715758468335787
254,350,32,0.7511045655375552
255,350,48,0.7893961708394698
256,350,64,0.8085419734904271
257,350,80,0.8262150220913107
258,350,96,0.8379970544918999
259,350,112,0.8424153166421208
260,350,128,0.8468335787923417
261,350,144,0.8483063328424153
262,350,160,0.8512518409425626
263,350,176,0.8512518409425626
264,350,192,0.8512518409425626
265,350,208,0.8571428571428571
266,350,224,0.8571428571428571
267,350,240,0.8571428571428571
268,350,256,0.8571428571428571
269,350,272,0.8615611192930781
270,375,0,0.3402061855670103
271,375,16,0.6745213549337261
272,375,32,0.7540500736377025
273,375,48,0.792341678939617
274,375,64,0.8114874815905744
275,375,80,0.8291605301914581
276,375,96,0.8409425625920471
277,375,112,0.845360824742268
278,375,128,0.8497790868924889
279,375,144,0.8512518409425626
280,375,160,0.8541973490427098
281,375,176,0.8541973490427098
282,375,192,0.8541973490427098
283,375,208,0.8600883652430045
284,375,224,0.8600883652430045
285,375,240,0.8600883652430045
286,375,256,0.8600883652430045
287,375,272,0.8645066273932254
288,400,0,0.3402061855670103
289,400,16,0.6745213549337261
290,400,32,0.7540500736377025
291,400,48,0.792341678939617
292,400,64,0.8114874815905744
293,400,80,0.8291605301914581
294,400,96,0.8409425625920471
295,400,112,0.845360824742268
296,400,128,0.8497790868924889
297,400,144,0.8512518409425626
298,400,160,0.8541973490427098
299,400,176,0.8541973490427098
300,400,192,0.8541973490427098
301,400,208,0.8600883652430045
302,400,224,0.8600883652430045
303,400,240,0.8615611192930781
304,400,256,0.8630338733431517
305,400,272,0.865979381443299
306,425,0,0.3446244477172312
307,425,16,0.6774668630338734
308,425,32,0.7569955817378498
309,425,48,0.7952871870397643
310,425,64,0.8144329896907216
311,425,80,0.8321060382916053
312,425,96,0.8438880706921944
313,425,112,0.8483063328424153
314,425,128,0.8527245949926362
315,425,144,0.8541973490427098
316,425,160,0.8571428571428571
317,425,176,0.8586156111929307
318,425,192,0.8586156111929307
319,425,208,0.8645066273932254
320,425,224,0.8645066273932254
321,425,240,0.8645066273932254
322,425,256,0.8674521354933726
323,425,272,0.8703976435935199
324,450,0,0.3446244477172312
325,450,16,0.6774668630338734
326,450,32,0.7569955817378498
327,450,48,0.7952871870397643
328,450,64,0.8144329896907216
329,450,80,0.8321060382916053
330,450,96,0.8438880706921944
331,450,112,0.8497790868924889
332,450,128,0.8541973490427098
333,450,144,0.8571428571428571
334,450,160,0.8600883652430045
335,450,176,0.8600883652430045
336,450,192,0.8600883652430045
337,450,208,0.8645066273932254
338,450,224,0.8645066273932254
339,450,240,0.8645066273932254
340,450,256,0.8674521354933726
341,450,272,0.8703976435935199
342,475,0,0.3446244477172312
343,475,16,0.678939617083947
344,475,32,0.759941089837997
345,475,48,0.7982326951399117
346,475,64,0.8173784977908689
347,475,80,0.8365243004418262
348,475,96,0.8497790868924889
349,475,112,0.8527245949926362
350,475,128,0.8571428571428571
351,475,144,0.8600883652430045
352,475,160,0.8630338733431517
353,475,176,0.8630338733431517
354,475,192,0.8630338733431517
355,475,208,0.8674521354933726
356,475,224,0.8674521354933726
357,475,240,0.8689248895434463
358,475,256,0.8703976435935199
359,475,272,0.8733431516936672
360,500,0,0.34609720176730485
361,500,16,0.678939617083947
362,500,32,0.759941089837997
363,500,48,0.7982326951399117
364,500,64,0.8188512518409425
365,500,80,0.8365243004418262
366,500,96,0.8497790868924889
367,500,112,0.8527245949926362
368,500,128,0.8586156111929307
369,500,144,0.8600883652430045
370,500,160,0.8630338733431517
371,500,176,0.8630338733431517
372,500,192,0.8630338733431517
373,500,208,0.8674521354933726
374,500,224,0.8674521354933726
