,Time,Distance,Probability
98,125,128,0.5398457583547558
99,125,144,0.5784061696658098
100,125,160,0.5861182519280206
101,125,176,0.5912596401028277
102,125,192,0.6015424164524421
103,125,208,0.609254498714653
104,125,224,0.6118251928020566
105,125,240,0.6143958868894601
106,125,256,0.6182519280205655
107,125,272,0.622107969151671
108,150,0,0.2609254498714653
109,150,16,0.3329048843187661
110,150,32,0.3856041131105398
111,150,48,0.43958868894601544
112,150,64,0.47429305912596403
113,150,80,0.4961439588688946
114,150,96,0.5102827763496144
115,150,112,0.5308483290488432
116,150,128,0.5514138817480719
117,150,144,0.5886889460154242
118,150,160,0.596401028277635
119,150,176,0.602827763496144
120,150,192,0.6131105398457584
121,150,208,0.6195372750642674
122,150,224,0.6233933161953727
123,150,240,0.6259640102827764
124,150,256,0.62853470437018
125,150,272,0.6323907455012854
126,175,0,0.2634961439588689
127,175,16,0.3341902313624679
128,175,32,0.38817480719794345
129,175,48,0.442159383033419
130,175,64,0.4768637532133676
131,175,80,0.4987146529562982
132,175,96,0.5154241645244216
133,175,112,0.5372750642673522
134,175,128,0.5578406169665809
135,175,144,0.5951156812339332
136,175,160,0.602827763496144
137,175,176,0.609254498714653
138,175,192,0.6208226221079691
139,175,208,0.6272493573264781
140,175,224,0.6298200514138818
141,175,240,0.6323907455012854
142,175,256,0.6349614395886889
143,175,272,0.6388174807197944
144,200,0,0.2647814910025707
145,200,16,0.34061696658097684
146,200,32,0.39460154241645246
147,200,48,0.448586118251928
148,200,64,0.4820051413881748
149,200,80,0.506426735218509
150,200,96,0.5231362467866324
151,200,112,0.5411311053984575
152,200,128,0.5616966580976864
153,200,144,0.6002570694087404
154,200,160,0.6079691516709511
155,200,176,0.6143958868894601
156,200,192,0.6259640102827764
157,200,208,0.6323907455012854
158,200,224,0.6349614395886889
159,200,240,0.6375321336760925
160,200,256,0.6401028277634961
161,200,272,0.6439588688946015
162,225,0,0.26735218508997427
163,225,16,0.34190231362467866
164,225,32,0.39460154241645246
165,225,48,0.448586118251928
166,225,64,0.4832904884318766
167,225,80,0.5077120822622108
168,225,96,0.5244215938303342
169,225,112,0.5411311053984575
170,225,128,0.5616966580976864
171,225,144,0.6002570694087404
172,225,160,0.6079691516709511
173,225,176,0.6143958868894601
174,225,192,0.6259640102827764
175,225,208,0.6323907455012854
176,225,224,0.6349614395886889
177,225,240,0.6375321336760925
178,225,256,0.6401028277634961
179,225,272,0.6439588688946015
180,250,0,0.2699228791773779
181,250,16,0.3444730077120823
182,250,32,0.397172236503856
183,250,48,0.4524421593830334
184,250,64,0.487146529562982
185,250,80,0.512853470437018
186,250,96,0.5269922879177378
187,250,112,0.5437017994858612
188,250,128,0.5642673521850899
189,250,144,0.602827763496144
190,250,160,0.6118251928020566
191,250,176,0.6182519280205655
192,250,192,0.62853470437018
193,250,208,0.6362467866323908
194,250,224,0.6388174807197944
195,250,240,0.6413881748071979
196,250,256,0.6439588688946015
197,250,272,0.6478149100257069
198,275,0,0.2699228791773779
199,275,16,0.34704370179948585
200,275,32,0.40102827763496146
201,275,48,0.4588688946015424
202,275,64,0.493573264781491
203,275,80,0.5179948586118251
204,275,96,0.532133676092545
205,275,112,0.5488431876606684
206,275,128,0.5694087403598972
207,275,144,0.6079691516709511
208,275,160,0.6169665809768637
209,275,176,0.6246786632390745
210,275,192,0.6362467866323908
211,275,208,0.6426735218508998
212,275,224,0.6452442159383034
213,275,240,0.6478149100257069
214,275,256,0.6503856041131105
215,275,272,0.6542416452442159
216,300,0,0.2712082262210797
217,300,16,0.35218508997429304
218,300,32,0.40359897172236503
219,300,48,0.46272493573264784
220,300,64,0.4948586118251928
221,300,80,0.519280205655527
222,300,96,0.5334190231362468
223,300,112,0.5501285347043702
224,300,128,0.5719794344473008
225,300,144,0.6105398457583547
226,300,160,0.6182519280205655
227,300,176,0.6259640102827764
228,300,192,0.6375321336760925
229,300,208,0.6452442159383034
230,300,224,0.6478149100257069
231,300,240,0.6503856041131105
232,300,256,0.6529562982005142
233,300,272,0.6568123393316195
234,325,0,0.2712082262210797
235,325,16,0.35347043701799485
236,325,32,0.40616966580976865
237,325,48,0.46272493573264784
238,325,64,0.4961439588688946
239,325,80,0.519280205655527
240,325,96,0.5334190231362468
241,325,112,0.5514138817480719
242,325,128,0.5732647814910026
243,325,144,0.6118251928020566
244,325,160,0.6195372750642674
245,325,176,0.6272493573264781
246,325,192,0.6388174807197944
247,325,208,0.6465295629820051
248,325,224,0.6491002570694088
249,325,240,0.6516709511568124
250,325,256,0.6542416452442159
251,325,272,0.6580976863753213
252,350,0,0.2712082262210797
253,350,16,0.35347043701799485
254,350,32,0.4087403598971722
255,350,48,0.4640102827763496
256,350,64,0.4961439588688946
257,350,80,0.5205655526992288
258,350,96,0.5347043701799485
259,350,112,0.5526992287917738
260,350,128,0.5745501285347043
261,350,144,0.6143958868894601
262,350,160,0.622107969151671
263,350,176,0.6298200514138818
264,350,192,0.6401028277634961
265,350,208,0.6478149100257069
266,350,224,0.6503856041131105
267,350,240,0.6529562982005142
268,350,256,0.6555269922879178
269,350,272,0.6593830334190232
270,375,0,0.2712082262210797
271,375,16,0.35475578406169667
272,375,32,0.41259640102827766
273,375,48,0.4652956298200514
274,375,64,0.4974293059125964
275,375,80,0.5218508997429306
276,375,96,0.5359897172236504
277,375,112,0.5539845758354756
278,375,128,0.5758354755784062
279,375,144,0.615681233933162
280,375,160,0.6233933161953727
281,375,176,0.6311053984575835
282,375,192,0.6413881748071979
283,375,208,0.6491002570694088
284,375,224,0.6516709511568124
285,375,240,0.6542416452442159
286,375,256,0.6568123393316195
287,375,272,0.6606683804627249
288,400,0,0.2712082262210797
289,400,16,0.35732647814910024
290,400,32,0.41773778920308485
291,400,48,0.4704370179948586
292,400,64,0.5
293,400,80,0.5244215938303342
294,400,96,0.538560411311054
295,400,112,0.5565552699228792
296,400,128,0.577120822622108
297,400,144,0.6169665809768637
298,400,160,0.6246786632390745
299,400,176,0.6323907455012854
300,400,192,0.6426735218508998
301,400,208,0.6503856041131105
302,400,224,0.6542416452442159
303,400,240,0.6568123393316195
304,400,256,0.6593830334190232
305,400,272,0.6645244215938303
306,425,0,0.2712082262210797
307,425,16,0.35861182519280205
308,425,32,0.4190231362467866
309,425,48,0.4730077120822622
310,425,64,0.5012853470437018
311,425,80,0.525706940874036
312,425,96,0.5398457583547558
313,425,112,0.5578406169665809
314,425,128,0.5784061696658098
315,425,144,0.6182519280205655
316,425,160,0.6259640102827764
317,425,176,0.6336760925449871
318,425,192,0.6439588688946015
319,425,208,0.6516709511568124
320,425,224,0.6555269922879178
321,425,240,0.6580976863753213
322,425,256,0.6606683804627249
323,425,272,0.6658097686375322
324,450,0,0.2712082262210797
325,450,16,0.35989717223650386
326,450,32,0.4203084832904884
327,450,48,0.47429305912596403
328,450,64,0.5025706940874036
329,450,80,0.5269922879177378
330,450,96,0.5411311053984575
331,450,112,0.5591259640102828
332,450,128,0.5796915167095116
333,450,144,0.6195372750642674
334,450,160,0.6272493573264781
335,450,176,0.6349614395886889
336,450,192,0.6452442159383034
337,450,208,0.6529562982005142
338,450,224,0.6568123393316195
339,450,240,0.6593830334190232
340,450,256,0.6632390745501285
341,450,272,0.6670951156812339
342,475,0,0.2712082262210797
343,475,16,0.36118251928020567
344,475,32,0.42159383033419023
345,475,48,0.47429305912596403
346,475,64,0.5025706940874036
347,475,80,0.5269922879177378
348,475,96,0.5411311053984575
349,475,112,0.5591259640102828
350,475,128,0.5796915167095116
351,475,144,0.6195372750642674
352,475,160,0.6272493573264781
353,475,176,0.6362467866323908
354,475,192,0.6465295629820051
355,475,208,0.6542416452442159
356,475,224,0.6580976863753213
357,475,240,0.6606683804627249
358,475,256,0.6632390745501285
359,475,272,0.6683804627249358
360,500,0,0.27249357326478146
361,500,16,0.36375321336760924
362,500,32,0.4241645244215938
363,500,48,0.4768637532133676
364,500,64,0.5051413881748072
365,500,80,0.5308483290488432
366,500,96,0.5449871465295629
367,500,112,0.5629820051413882
368,500,128,0.5822622107969152
369,500,144,0.622107969151671
370,500,160,0.6298200514138818
371,500,176,0.6388174807197944
372,500,192,0.6491002570694088
373,500,208,0.6568123393316195
374,500,224,0.6606683804627249
375,500,240,0.6632390745501285
376,500,256,0.6658097686375322
377,500,272,0.6696658097686375
378,525,0,0.27249357326478146
379,525,16,0.36503856041131105
380,525,32,0.4254498714652956
381,525,48,0.4781491002570694
382,525,64,0.506426735218509
383,525,80,0.532133676092545
384,525,96,0.5462724935732648
385,525,112,0.5642673521850899
386,525,128,0.583547557840617
387,525,144,0.6233933161953727
388,525,160,0.6311053984575835
389,525,176,0.6401028277634961
390,525,192,0.6503856041131105
391,525,208,0.6580976863753213
392,525,224,0.6619537275064268
393,525,240,0.6645244215938303
394,525,256,0.6670951156812339
395,525,272,0.6709511568123393
