disk,cpu_id,sequence_number,timestamp,process_id,action,operation,sector_number,request_size,process_name
"8,16",0,161,0.587182098,2603,C,R,17602296,256,[0]
"8,16",2,144,0.5927287,2603,I,R,17065824,256,[java]
"8,16",2,145,0.592740294,2603,D,R,17065824,256,[java]
"8,16",2,147,0.610889928,0,C,R,17065824,256,[0]
"8,16",2,151,0.610949883,2603,I,R,17066080,256,[java]
"8,16",2,152,0.610953431,2603,D,R,17066080,256,[java]
"8,16",2,157,0.611004278,2603,I,R,17066336,256,[java]
"8,16",2,159,0.611006701,2603,D,R,17066336,256,[java]
"8,16",2,160,0.611672394,0,C,R,17066080,256,[0]
"8,16",2,161,0.612592472,0,C,R,17066336,256,[0]
"8,16",2,165,0.614409189,2603,I,R,12117136,256,[java]
"8,16",2,166,0.614414436,2603,D,R,12117136,256,[java]
"8,16",2,168,0.628953071,0,C,R,12117136,256,[0]
"8,16",2,172,0.629495433,2603,I,R,12284840,256,[java]
"8,16",2,173,0.629499766,2603,D,R,12284840,256,[java]
"8,16",1,4,0.675615921,2603,I,R,19828736,256,[java]
"8,16",1,5,0.675626612,2603,D,R,19828736,256,[java]
"8,16",1,7,0.687106511,0,C,R,19828736,256,[0]
"8,16",1,11,0.687285682,2603,I,R,19841144,256,[java]
"8,16",1,12,0.687289728,2603,D,R,19841144,256,[java]
"8,16",2,175,0.643434392,0,C,R,12284840,256,[0]
"8,16",2,179,0.643507646,2603,I,R,12285096,256,[java]
"8,16",2,180,0.643511586,2603,D,R,12285096,256,[java]
"8,16",2,185,0.643568621,2603,I,R,12285352,256,[java]
"8,16",2,187,0.643571563,2603,D,R,12285352,256,[java]
"8,16",2,188,0.644555788,0,C,R,12285096,256,[0]
"8,16",2,189,0.645049794,2603,C,R,12285352,256,[0]
"8,16",2,193,0.647533759,2602,I,R,12154400,256,[java]
"8,16",2,194,0.647560326,2602,D,R,12154400,256,[java]
"8,16",2,196,0.656591142,0,C,R,12154400,256,[0]
"8,16",2,200,0.656829171,2602,I,R,13962088,256,[java]
"8,16",2,201,0.656834007,2602,D,R,13962088,256,[java]
"8,16",2,203,0.668216965,0,C,R,13962088,256,[0]
"8,16",2,207,0.668292339,2602,I,R,13962344,256,[java]
"8,16",2,208,0.668296051,2602,D,R,13962344,256,[java]
"8,16",2,213,0.668350695,2602,I,R,13962600,256,[java]
"8,16",2,215,0.668366971,2602,D,R,13962600,256,[java]
"8,16",2,216,0.669240357,0,C,R,13962344,256,[0]
"8,16",2,217,0.669613175,2602,C,R,13962600,256,[0]
"8,16",1,14,0.697554683,0,C,R,19841144,256,[0]
"8,16",1,18,0.6976651,2603,I,R,19841400,256,[java]
"8,16",1,19,0.697669028,2603,D,R,19841400,256,[java]
"8,16",1,24,0.697731098,2603,I,R,19841656,256,[java]
"8,16",1,26,0.697734148,2603,D,R,19841656,256,[java]
"8,16",1,27,0.698712748,0,C,R,19841400,256,[0]
"8,16",1,28,0.698955565,2603,C,R,19841656,256,[0]
"8,16",2,221,0.702351423,2602,I,R,19536560,256,[java]
"8,16",2,222,0.702362717,2602,D,R,19536560,256,[java]
"8,16",2,224,0.720231634,0,C,R,19536560,256,[0]
"8,16",2,228,0.720634655,2602,I,R,19559144,256,[java]
"8,16",2,229,0.720639902,2602,D,R,19559144,256,[java]
"8,16",2,231,0.731319875,0,C,R,19559144,256,[0]
"8,16",2,235,0.731561097,2602,I,R,19559400,256,[java]
"8,16",2,236,0.731565897,2602,D,R,19559400,256,[java]
"8,16",2,241,0.731671379,2602,I,R,19559656,256,[java]
"8,16",2,243,0.731674466,2602,D,R,19559656,256,[java]
"8,16",2,244,0.73247908,0,C,R,19559400,256,[0]
"8,16",2,245,0.732783911,2602,C,R,19559656,256,[0]
"8,16",2,249,0.74133703,2603,I,R,19831032,256,[java]
"8,16",2,251,0.741343219,2603,D,R,19831032,256,[java]
"8,16",2,252,0.752620785,0,C,R,19831032,256,[0]
"8,16",2,256,0.752779065,2603,I,R,19927008,256,[java]
"8,16",2,257,0.752783317,2603,D,R,19927008,256,[java]
"8,16",2,259,0.758289477,0,C,R,19927008,256,[0]
"8,16",2,263,0.758363384,2603,I,R,19927264,256,[java]
"8,16",2,264,0.758367408,2603,D,R,19927264,256,[java]
"8,16",2,266,0.759260792,2603,C,R,19927264,256,[0]
"8,16",0,165,0.762334815,2603,I,R,12116776,256,[java]
"8,16",0,166,0.762340342,2603,D,R,12116776,256,[java]
"8,16",0,168,0.769728877,0,C,R,12116776,256,[0]
"8,16",2,270,0.769957,2603,I,R,12272168,256,[java]
"8,16",2,271,0.769961968,2603,D,R,12272168,256,[java]
"8,16",2,273,0.786400181,0,C,R,12272168,256,[0]
"8,16",2,277,0.786465811,2603,I,R,12272424,256,[java]
"8,16",2,278,0.786469873,2603,D,R,12272424,256,[java]
"8,16",2,283,0.786540432,2603,I,R,12272680,256,[java]
"8,16",2,285,0.786543391,2603,D,R,12272680,256,[java]
"8,16",2,286,0.787429814,0,C,R,12272424,256,[0]
"8,16",2,287,0.788010346,2603,C,R,12272680,256,[0]
"8,16",0,172,0.807113422,2604,I,R,19505488,256,[java]
"8,16",0,174,0.807119301,2604,D,R,19505488,256,[java]
"8,16",0,175,0.818024833,0,C,R,19505488,256,[0]
"8,16",0,179,0.818268513,2604,I,R,17689968,256,[java]
"8,16",0,180,0.818273408,2604,D,R,17689968,256,[java]
"8,16",0,182,0.835477411,0,C,R,17689968,256,[0]
"8,16",0,186,0.835562196,2604,I,R,17690224,256,[java]
"8,16",0,187,0.835565937,2604,D,R,17690224,256,[java]
"8,16",0,192,0.835639973,2604,I,R,17690480,256,[java]
"8,16",0,194,0.835643121,2604,D,R,17690480,256,[java]
"8,16",0,195,0.836689792,0,C,R,17690224,256,[0]
"8,16",0,196,0.836918341,2604,C,R,17690480,256,[0]
"8,16",0,202,0.843766214,2604,I,R,12156800,128,[java]
"8,16",0,203,0.843776011,2604,D,R,12156800,128,[java]
"8,16",0,204,0.843796999,2604,I,R,14073856,64,[java]
"8,16",0,206,0.843799726,2604,D,R,14073856,64,[java]
"8,16",0,207,0.851013084,0,C,R,14073856,64,[0]
"8,16",0,208,0.865567057,0,C,R,12156800,128,[0]
"8,16",0,212,0.865866773,2604,I,R,14042800,256,[java]
"8,16",0,213,0.865885296,2604,D,R,14042800,256,[java]
"8,16",0,215,0.881452385,0,C,R,14042800,256,[0]
"8,16",0,219,0.881538163,2604,I,R,14043056,256,[java]
"8,16",0,220,0.881541895,2604,D,R,14043056,256,[java]
"8,16",0,225,0.881615308,2604,I,R,14043312,256,[java]
"8,16",0,227,0.881618394,2604,D,R,14043312,256,[java]
"8,16",0,228,0.88255289,0,C,R,14043056,256,[0]
"8,16",0,229,0.882962148,2604,C,R,14043312,256,[0]
"8,16",0,233,0.885695415,2604,I,R,14075152,256,[java]
"8,16",0,234,0.885700504,2604,D,R,14075152,256,[java]
"8,16",0,236,0.889113547,0,C,R,14075152,256,[0]
"8,16",0,240,0.889381549,2604,I,R,14421168,256,[java]
"8,16",0,241,0.889387261,2604,D,R,14421168,256,[java]
"8,16",0,243,0.907554465,0,C,R,14421168,256,[0]
"8,16",0,247,0.907641531,2604,I,R,14421424,256,[java]
"8,16",0,248,0.907645455,2604,D,R,14421424,256,[java]
"8,16",0,253,0.90770541,2604,I,R,14421680,256,[java]
"8,16",0,255,0.907708278,2604,D,R,14421680,256,[java]
"8,16",0,256,0.908685925,0,C,R,14421424,256,[0]
"8,16",0,257,0.909070844,2604,C,R,14421680,256,[0]
"8,16",0,261,0.913016717,2604,I,R,14419392,256,[java]
"8,16",0,262,0.913022046,2604,D,R,14419392,256,[java]
"8,16",0,264,0.918222559,0,C,R,14419392,256,[0]
"8,16",0,268,0.918310488,2604,I,R,14419648,256,[java]
"8,16",0,269,0.918317827,2604,D,R,14419648,256,[java]
"8,16",0,274,0.918390043,2604,I,R,14419904,256,[java]
"8,16",0,276,0.918392959,2604,D,R,14419904,256,[java]
"8,16",0,277,0.919432739,0,C,R,14419648,256,[0]
"8,16",0,278,0.919874429,2604,C,R,14419904,256,[0]
"8,16",0,282,0.922613139,2604,I,R,19512672,256,[java]
"8,16",0,283,0.922618691,2604,D,R,19512672,256,[java]
"8,16",0,285,0.937364273,0,C,R,19512672,256,[0]
"8,16",0,289,0.93760205,2604,I,R,19220544,256,[java]
"8,16",0,290,0.937607322,2604,D,R,19220544,256,[java]
"8,16",0,292,0.945262871,2526,C,R,19220544,256,[0]
"8,16",0,296,0.945341094,2604,I,R,19220800,256,[java]
"8,16",0,297,0.945345039,2604,D,R,19220800,256,[java]
"8,16",0,299,0.946290762,2602,C,R,19220800,256,[0]
"8,16",0,303,0.948697577,2604,I,R,19509976,256,[java]
"8,16",0,304,0.948702673,2604,D,R,19509976,256,[java]
"8,16",0,306,0.960358775,0,C,R,19509976,256,[0]
"8,16",0,310,0.960532125,2604,I,R,17848568,256,[java]
"8,16",0,311,0.960536451,2604,D,R,17848568,256,[java]
"8,16",0,313,0.973702844,0,C,R,17848568,256,[0]
"8,16",0,317,0.973787557,2604,I,R,17848824,256,[java]
"8,16",0,318,0.973791352,2604,D,R,17848824,256,[java]
"8,16",0,323,0.973862372,2604,I,R,17849080,256,[java]
"8,16",0,325,0.973865388,2604,D,R,17849080,256,[java]
"8,16",0,326,0.974900378,0,C,R,17848824,256,[0]
"8,16",0,327,0.975163337,2604,C,R,17849080,256,[0]
"8,16",0,331,0.977887587,2602,I,R,19500608,256,[java]
"8,16",0,332,0.977900786,2602,D,R,19500608,256,[java]
"8,16",0,334,0.992264176,0,C,R,19500608,256,[0]
"8,16",0,338,0.992699671,2602,I,R,17517408,256,[java]
"8,16",0,339,0.992704881,2602,D,R,17517408,256,[java]
"8,16",0,341,1.007593316,0,C,R,17517408,256,[0]
"8,16",0,345,1.007697914,2602,I,R,17517664,256,[java]
"8,16",0,346,1.007701816,2602,D,R,17517664,256,[java]
"8,16",0,351,1.007761134,2602,I,R,17517920,256,[java]
"8,16",0,353,1.007764096,2602,D,R,17517920,256,[java]
"8,16",0,354,1.00873399,0,C,R,17517664,256,[0]
"8,16",0,355,1.00898091,2602,C,R,17517920,256,[0]
"8,16",1,32,1.011251078,2604,I,R,19509672,256,[java]
"8,16",1,33,1.011262412,2604,D,R,19509672,256,[java]
"8,16",1,35,1.012124843,0,C,R,19509672,256,[0]
"8,16",1,39,1.012307507,2604,I,R,17837784,256,[java]
"8,16",1,40,1.012311319,2604,D,R,17837784,256,[java]
"8,16",1,42,1.018442918,0,C,R,17837784,256,[0]
"8,16",1,46,1.018546942,2604,I,R,17838040,256,[java]
"8,16",1,47,1.018550533,2604,D,R,17838040,256,[java]
"8,16",1,52,1.018618646,2604,I,R,17838296,256,[java]
"8,16",1,54,1.018621338,2604,D,R,17838296,256,[java]
"8,16",1,55,1.019512282,0,C,R,17838040,256,[0]
"8,16",1,56,1.019864926,2604,C,R,17838296,256,[0]
"8,16",2,291,1.022684432,2603,I,R,19500864,256,[java]
"8,16",2,292,1.022695965,2603,D,R,19500864,256,[java]
"8,16",2,294,1.023651978,0,C,R,19500864,256,[0]
"8,16",2,298,1.023784887,2603,I,R,17526416,256,[java]
"8,16",2,299,1.023788943,2603,D,R,17526416,256,[java]
"8,16",2,301,1.031005625,0,C,R,17526416,256,[0]
"8,16",2,305,1.031084416,2603,I,R,17526672,256,[java]
"8,16",2,306,1.031088455,2603,D,R,17526672,256,[java]
"8,16",2,311,1.031145146,2603,I,R,17526928,256,[java]
"8,16",2,313,1.03114793,2603,D,R,17526928,256,[java]
"8,16",2,314,1.032100137,0,C,R,17526672,256,[0]
"8,16",2,315,1.032425003,2603,C,R,17526928,256,[0]
"8,16",2,319,1.034953665,2603,I,R,19506688,256,[java]
"8,16",2,320,1.0349591,2603,D,R,19506688,256,[java]
"8,16",1,60,1.072300418,2602,I,R,19530880,256,[java]
"8,16",1,61,1.072311593,2602,D,R,19530880,256,[java]
"8,16",1,63,1.082406909,0,C,R,19530880,256,[0]
"8,16",1,67,1.082571433,2602,I,R,19283096,256,[java]
"8,16",1,68,1.082576027,2602,D,R,19283096,256,[java]
"8,16",1,70,1.086849612,0,C,R,19283096,256,[0]
"8,16",1,74,1.086921322,2602,I,R,19283352,256,[java]
"8,16",1,75,1.086938833,2602,D,R,19283352,256,[java]
"8,16",1,80,1.087012168,2602,I,R,19283608,256,[java]
"8,16",1,82,1.087015212,2602,D,R,19283608,256,[java]
"8,16",1,83,1.088736374,0,C,R,19283352,256,[0]
